Title,PromptURL,Description,Category,PromptTags,Updated
Create Investigation Visualization,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_investigation_visualization.md,Ich habe eine Excel-Datei mit Daten zu Alter und kognitiven Funktionswerten. Ich brauche deine Hilfe bei der Erstellung der bestmöglichen Visualisierungen zur Analyse von...,AI 4 WORK,Analyse,2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Create%20Investment%20Plan.md,"Erstelle einen Investitionsplan zum Aufbau eines diversifizierten Portfolios, das Dividendenaktien, Investitionen bei Fidelity und hochverzinsliche Sparkonten umfasst....",AI 4 WEALTH,"Wealth, Strategie, SOP, Finance, Analyse",2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Create%20Investment%20Plan.md,"Create an investment plan for building a diversified portfolio that includes dividend stocks, investments with Fidelity, and high-yield savings accounts. Consider the following...",AI 4 WEALTH,"Wealth, Strategie, Analyse",2025-12-24
Create Investment Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/Create%20Investment%20Plan.md,"Erstelle einen Investitionsplan zum Aufbau eines diversifizierten Portfolios, das Dividendenaktien, Investitionen bei Fidelity und hochverzinsliche Sparkonten umfasst....",AI 4 WEALTH,"Wealth, Strategie, SOP, Finance, Analyse",2025-12-24
Create Investment Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_investment_strategy.md,"Erstellen Sie einen umfassenden Investmentstrategie-Prompt für einen Benutzer, der den S&P 500 (SPY) mit einem anfänglichen Kapital von $5.000 in seinem Robinhood-Konto...",AI 4 WEALTH,"Wealth, Strategie, Training",2025-12-24
Create Investment Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/create_investment_strategy.md,"Erstellen Sie einen umfassenden Investmentstrategie-Prompt für einen Benutzer, der den S&P 500 (SPY) mit einem anfänglichen Kapital von $5.000 in seinem Robinhood-Konto...",AI 4 WEALTH,"Wealth, Strategie, Training",2025-12-24
Create Job Description Senior Graphic Designer,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_job_description_senior_graphic_designer.md,Erstellen Sie eine umfassende Stellenbeschreibung für einen Senior Graphic Designer mit den folgenden Spezifikationen:,AI 4 WORK,"Strategie, Script",2025-12-24
Create Job Description Senior Graphic Designer,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_job_description_senior_graphic_designer.md,Erstellen Sie eine umfassende Stellenbeschreibung für einen Senior Graphic Designer mit den folgenden Spezifikationen:,AI 4 WORK,"Strategie, Script",2025-12-24
Create Keynote,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_keynote.md,"""Ich bin ein Keynote-Speaker, der Vorträge im Finanzdienstleistungssektor zu Themen wie Empowerment, Vielfalt, die Zukunft der Arbeit und moderne Führung hält. Mein Ziel ist...",AI 4 THOUGHT LEADERSHIP,"Strategie, Finance, Content",2025-12-24
Create Keynote,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_keynote.md,"""Ich bin ein Keynote-Speaker, der Vorträge im Finanzdienstleistungssektor zu Themen wie Empowerment, Vielfalt, die Zukunft der Arbeit und moderne Führung hält. Mein Ziel ist...",AI 4 THOUGHT LEADERSHIP,"Strategie, Finance, Content",2025-12-24
Create Kids Program Budget,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_kids_program_budget.md,Erstellen Sie ein umfassendes Budget für ein Kinderprogramm basierend auf den folgenden Details:,AI 4 WORK,"Finance, Kids",2025-12-24
Create Kids Program Budget,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_kids_program_budget.md,Erstellen Sie ein umfassendes Budget für ein Kinderprogramm basierend auf den folgenden Details:,AI 4 WORK,"Finance, Kids",2025-12-24
Create Knowledge Base For Project Management,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_knowledge_base_for_project_management.md,"Erstellen Sie eine umfassende Wissensdatenbank für einen Lernkurs zum Projektmanagement als Alternative zu teuren, traditionellen Schulungskursen. Diese Wissensdatenbank sollte...",AI 4 WORK,"Strategie, Prozesse, Training, Automation, Finance",2025-12-24
Create Knowledge Base For Project Management,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_knowledge_base_for_project_management.md,"Erstellen Sie eine umfassende Wissensdatenbank für einen Lernkurs zum Projektmanagement als Alternative zu teuren, traditionellen Schulungskursen. Diese Wissensdatenbank sollte...",AI 4 WORK,"Strategie, Prozesse, Training, Automation, Finance",2025-12-24
Create Lead Magnet,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Create%20Lead%20Magnet.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Template, Checkliste, Finance, Email",2025-12-24
Create Lead Magnet,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Create%20Lead%20Magnet.md,Ask me clarifying questions until you are 95% confident you can complete the task successfully. Take a deep breath and take it step by step. Remember to search the internet to...,AI 4 WORK,"Strategie, Template, Checkliste, Finance, Email",2025-12-24
Create Lead Magnet,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create%20Lead%20Magnet.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Template, Checkliste, Finance, Email",2025-12-24
Create Lesson Plans,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_lesson_plans.md,"Erstelle detaillierte Unterrichtspläne für Online-Englisch- und Portugiesischkurse. Jeder Unterrichtsplan sollte ansprechend, effektiv und auf die Bedürfnisse der Schüler...",AI 4 WORK,"Training, Content",2025-12-24
Create Lesson Plans,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_lesson_plans.md,"Erstelle detaillierte Unterrichtspläne für Online-Englisch- und Portugiesischkurse. Jeder Unterrichtsplan sollte ansprechend, effektiv und auf die Bedürfnisse der Schüler...",AI 4 WORK,"Training, Content",2025-12-24
Create Lofi Music Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_lofi_music_guide.md,"Erstelle einen detaillierten Leitfaden zur Produktion von Musik ähnlich wie YouTube's Lofi Girl, einschließlich Empfehlungen für Länge und begleitende Grafiken. Behandle...",AI 4 FREE EDUCATION,,2025-12-24
Create Lofi Music Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_lofi_music_guide.md,"Erstelle einen detaillierten Leitfaden zur Produktion von Musik ähnlich wie YouTube's Lofi Girl, einschließlich Empfehlungen für Länge und begleitende Grafiken. Behandle...",AI 4 FREE EDUCATION,,2025-12-24
Create Logo,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_logo.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95 % sicher sind, dass Sie die Aufgabe erfolgreich abschließen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,Content,2025-12-24
Create Logo,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_logo.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95 % sicher sind, dass Sie die Aufgabe erfolgreich abschließen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,Content,2025-12-24
Create M&a Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Create%20M&A%20Analysis.md,Sicherlich! Hier ist der hochwertige ChatGPT-Prompt basierend auf der analysierten Anfrage:,AI 4 WORK,"Reporting, Decision, Finance, Analyse, Research",2025-12-24
Create M&a Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Create%20M&A%20Analysis.md,Certainly! Here is the high-quality ChatGPT prompt based on the analyzed request:,AI 4 WORK,"Reporting, Decision, Analyse, Research",2025-12-24
Create M&a Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create%20M&A%20Analysis.md,Sicherlich! Hier ist der hochwertige ChatGPT-Prompt basierend auf der analysierten Anfrage:,AI 4 WORK,"Reporting, Decision, Finance, Analyse, Research",2025-12-24
Create Marketing Ebook,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_ebook.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 THOUGHT LEADERSHIP,"Strategie, Content",2025-12-24
Create Marketing Ebook,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_marketing_ebook.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 THOUGHT LEADERSHIP,"Strategie, Content",2025-12-24
Create Marketing Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_plan.md,Erstelle einen detaillierten Plan für alle Marketingaufgaben eines Unternehmens mit Fokus auf die folgenden Bereiche:,AI 4 WORK,"Strategie, Email, Content, Analyse",2025-12-24
Create Marketing Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_plan.md,Erstelle einen detaillierten Plan für alle Marketingaufgaben eines Unternehmens mit Fokus auf die folgenden Bereiche:,AI 4 WORK,"Strategie, Email, Content, Analyse",2025-12-24
Create Marketing Prompts,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_prompts.md,"Agiere als kreativer Stratege und Content-Generator für eine E-Mail-Marketing-Agentur. Ich benötige hochwertige Prompts, die für die Verwendung auf verschiedenen KI-Plattformen...",AI 4 WORK,"Strategie, Adoption, Email, Content, Retail",2025-12-24
Create Marketing Prompts,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_prompts.md,"Agiere als kreativer Stratege und Content-Generator für eine E-Mail-Marketing-Agentur. Ich benötige hochwertige Prompts, die für die Verwendung auf verschiedenen KI-Plattformen...",AI 4 WORK,"Strategie, Adoption, Email, Content, Retail",2025-12-24
Create Marketing Sales Letter,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_marketing_sales_letter.md,"Erstellen Sie einen Marketing-Verkaufsbrief, der:",AI 4 RETAIL,Retail,2025-12-24
Create Marketing Sales Letter,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_sales_letter.md,"Erstellen Sie einen Marketing-Verkaufsbrief, der:",AI 4 RETAIL,Retail,2025-12-24
Create Marketing Sales Letter Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_marketing_sales_letter_outline.md,"Erstelle eine umfassende Gliederung dessen, was ein Marketing-Verkaufsbrief enthalten sollte. Erwäge die Einbeziehung folgender Komponenten:",AI 4 RETAIL,"Strategie, Retail",2025-12-24
Create Marketing Sales Letter Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_sales_letter_outline.md,"Erstelle eine umfassende Gliederung dessen, was ein Marketing-Verkaufsbrief enthalten sollte. Erwäge die Einbeziehung folgender Komponenten:",AI 4 RETAIL,"Strategie, Retail",2025-12-24
Create Marketing Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_strategy.md,"Erstellen Sie eine umfassende Marketingstrategie für eine Marke, indem Sie die folgenden Schlüsselbereiche behandeln:",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Finance, Content, Analyse",2025-12-24
Create Marketing Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_marketing_strategy.md,"Erstellen Sie eine umfassende Marketingstrategie für eine Marke, indem Sie die folgenden Schlüsselbereiche behandeln:",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Finance, Content, Analyse",2025-12-24
Create Marketing Strategy For Dj,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_marketing_strategy_for_dj.md,"Erstelle einen umfassenden Aktionsplan und eine Marketingstrategie für einen DJ/Produzenten, der seine Karriere wiederbeleben möchte. Berücksichtige folgende Ziele:",AI 4 WORK,"Strategie, Finance, Content",2025-12-24
Create Marketing Strategy For Dj,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_strategy_for_dj.md,"Erstelle einen umfassenden Aktionsplan und eine Marketingstrategie für einen DJ/Produzenten, der seine Karriere wiederbeleben möchte. Berücksichtige folgende Ziele:",AI 4 WORK,"Strategie, Finance, Content",2025-12-24
Create Medical Aid Claims Company,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_medical_aid_claims_company.md,Hier ist der hochwertige ChatGPT-Prompt:,AI 4 WORK,"Strategie, Prozesse, Finance",2025-12-24
Create Medical Aid Claims Company,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_medical_aid_claims_company.md,Hier ist der hochwertige ChatGPT-Prompt:,AI 4 WORK,"Strategie, Prozesse, Finance",2025-12-24
Create Merit File Guidelines,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_merit_file_guidelines.md,Sicherlich! Hier ist der ChatGPT-Prompt:,AI 4 KIDS,"Strategie, Prozesse, Training, Kids, Research",2025-12-24
Create Merit File Guidelines,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_merit_file_guidelines.md,Sicherlich! Hier ist der ChatGPT-Prompt:,AI 4 KIDS,"Strategie, Prozesse, Training, Kids, Research",2025-12-24
Create Microstock Video Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_microstock_video_guide.md,Erstellen Sie einen umfassenden Leitfaden zur Erstellung hochwertiger Microstock-Videos zu verschiedenen Themen. Ihre Antwort sollte Folgendes enthalten:,AI 4 THOUGHT LEADERSHIP,"Strategie, Checkliste, Content, Analyse",2025-12-24
Create Microstock Video Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_microstock_video_guide.md,Erstellen Sie einen umfassenden Leitfaden zur Erstellung hochwertiger Microstock-Videos zu verschiedenen Themen. Ihre Antwort sollte Folgendes enthalten:,AI 4 THOUGHT LEADERSHIP,"Strategie, Checkliste, Content, Analyse",2025-12-24
